,filmName,author,date,opinion,text
103,После,1568188,24 апреля 2019 | 16:31,1,    Только  пожалуй  спепо глухо немой не слышал и не видел информацию о том  что этот фильм   экранизация фанфика по 1D  ставший в последствии серией книг о прекрасных юных эмоциональных дарованиях по имени Тесса и Хардин     Пожалуй  это даже не экранизация  а фильм по далеким мотивам первой книги серии  После  от Анны Тодд         К великому разочарованию  произведение  прочитанное сотни миллионов раз превратилось в очень сумбурный и не совсем логичный фильм  Рискну назвать сие творчество недофильмом  так как из за обилия вырезанных сцен весь сюжет превратился в набор несвязанных между собой сцен  где вот прямо сейчас главная героиня первый раз встречается с обаятельным  бунтарем  в сладкой обертке  не удосужившись спросить его имя  а через секунду уже тянется к нему на вечеринке за поцелуем  Назвать это издержками временных рамок или же упущением режиссера сценариста можно с лихвой  учитывая  что в дальнейших сценах происходит буквально то же  самое  Вот главные герои занимаются своими делами  а дальше  щелчок Таноса  и они оказываются разряженными на свадьбу  Откуда  что возникло   непонятно  Людям  нечитающим книг могут быть интересны исключительно картинка и музыкальное сопровождение  которые  следует сказать  вполне себе ничего до такой степени  что в сердцах эту мелодраму можно назвать мюзиклом  ха ха           Читателям данного жанра следует настраиваться на то  что экранная версия Хессы  Хардин   Тесса  далека от книжной  и ни в коем случае не нужно пытаться сопоставлять эти две истории      Любителям подобных фильмов следует максимально редко моргать при просмотре  После   иначе слишком велик рису пропустить очередную сцену из общего набора         Второстепенные персонажи в фильме совершенно не раскрыты  Их в принципе можно было даже не включать в каст  учитывая краткость и незначительность их реплик  Но тут стоит отдать должное создателям фильма  они еще на этапе постпродакшен неоднократно давали понять  что этот фильм   олицетворение исключительно Хессы  и все сцены  кроме одной  обязательно включают в себя главную героиню  Несмотря на то  что в касте не так много актеров  но даже их роли можно назвать строго эпизодическими  1 час 45 минут это страшно мало для такого изобилия сцен  Интимные сцены и вовсе оставили желать лучшего  так как в них не было толком ни романтики  ни огонька  В прочем  актеры на главные роли подобраны максимально точно  прекрасная Тесса в исполнении Джозефин Лэнгфорд и дьявольски притягательный обаяшка Хардин в исполнении Хиро Файнса Тиффина  Пожалуй  только благодаря им приятно смотреть на экран  молодые  красивые и  хочется верить  перспективные ребята  идеально исполнившие то  что им сказали           Бунтарский дух Хардина  пожалуй  заключается лишь в небритых подмышках  похожих в одной из сцен на бороду Будулая     А сцена ныряния на озере и вовсе смысл потеряла   я тебе кое что покажу под водой       остается загадкой  что же все таки он показал       Несмотря на разочарование  общее впечатление от фильма скорей положительное  чем отрицательное  И  как говорится  нельзя убить то  чего не было     8 из 10                             
104,После,2041261,22 апреля 2019 | 20:08,0,Ну что же  поехали     Определенно каждый из нас знает сюжет таких фильмов  Определенно каждый из нас сможет рассказать сюжет только по трейлеру  НО  Это еще не занчит  что вы будете правы     Давайте взглянем со стороны тех  кто книг не читал     Ну во первых  так или иначе  но каждый кто книг не читал знал на что идет  Вы прекрасно знали о чем этот фильм  но все равно купили билет  Напрашивается вопрос  Зачем   Наверное я смогу дать ответ  Уверенна каждому человеку хоть раз в жизни  но надо посмотреть такой фильм  Серьезно  Как бы вы не строили из себя серьезных теть и дядь  у вас наступает момент  когда вам хочется посмотреть легкую романтику  про подростков  их любовь  якобы навечно  И вот для таких моментов и существуют такие фильмы  Пусть вы и смотрите чисто для себя  но в глубине каждого сидит такой маленький критик  который задается вопросами и пытается найти ответы на протяжении всего фильма  И у меня такой есть  Я  как тот  кто прочитал все книги  тоже задавалась вопросами и тоже пыталась найти ответ  И вот к чему я пришла     Этот фильм не советуется смотреть  если книгу вы не прочли  Ежели вы их прочли  то у вас два пути  либо идти и смотреть  либо нет  Понятное дело  почему вы пойдете смотреть  Другой вопрос  почему нет  Скорее всего из за того  что книга вам не понравилась  Ну что же  ваше право  Но если вы не прочли книгу или хотя бы не знакомы с ней ближе  чем я читал к ней аннотацию или посмотрел обзор на нее   то увы  вам туда лучше не соваться  Максимум  если вы посмотрели полный обзор со спойлерами  Ибо фильм вы не поймете  Да особого посылА тут нет  часть уже написана на афише  еще одна в трейлере и в самом названии  Твоя жизнь не будет прежней    После    это лишь одна трети  всего лишь частички  которые помогут вам понять фильм  Но чтобы узнать и понять его полностью  надо понять и другие две части  И поэтому будет вообще замечательно  если вы прочтете или хорошо познакомитесь с книгами  Со всеми  Тут я подхожу к главному  что я хотела сказать  Экранизация   это более менее краткий пересказ того  что экранизировали  В данном случае это книга  И поэтому данную картину надо судить как краткий пересказ  Сами посудите  вместить в 2 часа 600 страниц  И как краткий пересказ этот фильм справился  Он познакомил нас с героями еще в трейлере  Рассказал  про что в ЭТОЙ части говорится  Показал основные моменты  НО  Он рассказал краткий пересказ лишь части истории  то есть 1 книги  И судить полностью фильм  не посмотрев продолжение  не корректно  Даже судить фильм  посмотрев его и прочитав все книги  тоже не правильно      Говорить  свои чувства об этом фильме я не буду  у каждого свое  Я лишь возможно помогла тем  кто еще не уверенны  кто задается вопросом    Стоит или нет    И выше я ответила вам  Удачи                              
105,После,110275,22 апреля 2019 | 10:37,0, После    молодежная мелодрама о взаимоотношениях двух влюблённых ничем не отличается от многочисленных подобных историй  в которых главные герои преодолевают определенные препятствия  чтобы любить и быть любимыми      По сюжету скромная воспитанная студентка по воле случая пересекается с местным популярным мачо  который тут же заостряет на ней свое внимание  Получив отворот поворот  парень  отрицающий любовь  в шутку начинает заигрывать с девушкой  но уже через некоторое время понимает  что его чувства куда сильнее  чем просто дружеские отношения     К сожалению  картина абсолютно никак не выделятся из общей массы подобных историй  Всё очень стандартно  вторично  клишировано и неоригинально  Взгляды  образы  диалоги  сюжетные перипетии   все это можно увидеть во многих других фильмах о студенческой любви  Увы  но ни актеры  ни режиссер не принесли в картину ничего своего  что могло бы хоть как то выделить ее из списка других похожих историй  Единственное  что могло бы привлечь зрительское внимание    это главная героиня с ее потрясающими голубыми глазами  Все остальное   мимо проходящее  неинтересное  скучное и банально пресное      Для режиссера Дженни Гейдж это дебют в большом кино  который  она  к сожалению  абсолютно не оправдала  поэтому провал в домашнем прокате вполне оправдан и логичен  Конечно  начинающие поклонники любовных историй останутся довольны  ведь сама по себе история цельная  содержательная и драматичная  но любой опытный киноман скажет  что есть с десяток картин которые в разы лучше и интереснее этого фильма  Даже внешние образы и одежда влюбленной пары практически слизаны с известных героев других картин  Она   практически точная копия героини из фильма  Спеши любить   а он   почти в наглую наступает на пятки хладнокровному герою из  Сумерек   Кто то утверждает  что этот фильм по стилистике немного намекает на  50 оттенок серого   но ничего подобного здесь нет  Это самая обыкновенная  стандартная и простая история любви  где даже финальная часть полностью предсказуема  и показано всё это очень блекло  вяло и неинтересно  Сопереживать героям очень трудно  потому что к ним нет никаких чувств  Также в фильме нет сильных драматических моментов  поэтому не ждите никаких эмоциональных волнений и слёз  Это абсолютно проходное кино для одноразового просмотра  В общем  если пропустите  то ничего страшного не произойдет  В мире кино есть много других интересных и поистине захватывающих историй любви     5 из 10                             
106,После,2029303,21 апреля 2019 | 22:09,0,После прочтения книг Анны Тодд ожидала от фильма  После  чего то особенного  Но всё это так и осталось в мечтах      Фильм   разочарование для меня  Кроме неплохого музыкального сопровождения  красивых мест съемок  хорошей работы оператора и удачного актерского состава  я сказать больше плюсов не могу      К сожалению  почти полностью переделанная сюжетная линия приводит к отсутствию многих диалогов и сцен  а логические переходы в этом фильме напрочь отсутствуют  Удивляет  что режиссеры решили не рассказывать историй героев  показывать их становление  хотя это несет важнейший смысл и объясняет их действия и поступки  Безумно быстрое развитие событий сбивает  а неясные временный рамки могут запутать человека который не знаком с творчеством Анны      Что касается главных героев  к примеру Хардина Скотта  его характер полностью изменен  Из брутального молодого человека его превратили в смазливого мальчика  Немного непонятное для меня видение режиссера на данного персонажа  А что касается исполнительницы роли Тессы Янг  ей конкретно плохо удавалось играть робость и застенчивость  хотя   это основа её персонажа      В конце могу сказать что фильм не полностью провальный  в нем есть моменты на которых вы будите умиляться  Это история о любви  хотя и не реальной  Если вы решите смотреть фильм как экранизацию бестселлера  После   то вы будете разочарованы  Но если рассматривать его под другим углом  как самостоятельную мелодраму  то возможно он не оставит таких отрицательных эмоций                              
107,После,150027,21 апреля 2019 | 16:12,0,В последние годы жанр young adult всё больше становятся популярными  а сюжет буквально просится с бумажных страниц на широкие экраны кинотеатров  Их диалоги просты и не вычурны  герой   усреднённый  а сам посыл   не грузит и не давит нравоучением  по крайней мере   идея не лежит на поверхности  и насколько она глубока   догадывается уже сам читатель зритель   И за примерами здесь далеко ходить не нужно  Может быть  это даже обоюдовыгодный  обмен   и после экранизации автор молодёжного романа вновь просыпается знаменитым  В этом плане  После  Анны Тодд   не исключение  Другой вопрос   насколько они соответствуют друг другу   фильм и книга  И всё ли то  что хотела передать нам писатель   воплощается на экране     Да  действительно   После  в варианте Сьюзэн МакМартин и Дженни Гейдж вобрал в себя все классические и доселе безотказно действующие приёмы  способные заманить любого подросткового бунтаря романтика  коими являются  кстати  и сами главные герои  И если посмотреть на то какая аудитория собралась в кинотеатре   в основном молодые влюблённые парочки  случайно забредшая группа парней  хрустящая и бурно комментирующая сюжет  в целом  зал был наполнен серьёзно   то ожидания создателей явно оправдались      Итак  скромная тихоня Тесса Янг оказывается  студенткой первокурсницей в одном из многочисленных американских университетов  и учиться бы ей на  отлично   да вот дух бунтарства  что до этого дремал где то в глубине души   вырывается наружу  Мать привыкла постоянно поучать и контролировать  а сама Тесса буквально задыхалась   это хорошо видно при первом же посещении студенткой общежития  Да и новая соседка Стеф   само воплощение её внутренней бунтующей стороны  Как то слишком быстро они сошлись  клубы  вечеринки  пьянки  гулянки  А ещё этот соблазнительный Хардин   буквально манит своей таинственностью и будто обладает некой страшной чёрной силой  Оттого в  образцовость  героини Джозефины Лэнгфорд как то не особо верилось  Уж слишком всё быстро происходит   не успеешь поверить в чистоту чувств и помыслов Тессы  как она уже весело плещется с Хардином в озере  целуется  спит в одной постели  наконец   съезжается  да ещё неизвестно в чьём доме  И дело здесь вовсе не в специфике ограниченности времени киноленты  а в упоре её создателей     Некоторые уже хорошо подметили идею  высказанную Анной Тодд в одноимённом романе  да и сам я её уловил несколько иначе  чем та подана в фильме  Сьюзэн МакМартин   не новичок в сценарном деле  чего не скажешь о Дженни Гейдж  для которой  После   в сущности    первая проба себя на широком экране  И это хорошо заметно по тому обилию клише и штампов  которыми наполнен весь фильм  Будь то сцена в библиотеке и противостояние  хотя скорее оно и выглядит показным  с антагонистом Хардином  да и такой ли он антагонист    литературный диспут и соседка наркоманка  постоянные гулянки и море секса  Нам показывают то  что мы ожидаем  и в этом  на мой взгляд   основная проблема фильма  В  После  я не увидел изюминки  хотя она есть в книге   зато много банальностей  Я видел  как зрители предвосхищали своими комментариями многие будущие сцены на экране  как некоторые выходили из зала  Всё в итоге сходит на предсказуемость сюжета  оттого даже иногда жалеешь  что в кинотеатре нет кнопки перемотки  по крайней мере у зрителей      На мой взгляд  в  После  очень важен момент перевоплощения  идея того  что далеко не всегда всё есть то  чем кажется внешне  И это перевоплощение не очень заметно  Да  наше мнение об этом бунтаре меняется несколько раз  но не о самой главной героине  уже с самого начала в её  идеальность  почему то совсем не верилось  Вспомните ту же Джейми Салливан из  Спеши любить  и её Лэндона Картера   вот уж там образы переданы чётко  Почему то сразу пришли на ум аналогии именно с этим фильмом  может быть из за подобного по сюжету противостояния   перевоплощения  Киносоздатели  После  лишь самым краем обошли линию Хардин   Ландон  хотя последний немаловажен в книге  Да и сам Ной   школьный парень Тессы выглядит не более чем  приложение       Так или иначе  даже зная о том  что у одноимённой книги Анны Тодд есть продолжения   совсем нет желания ждать экранизации  Хотя их создание  скорее всего  лишь вопрос времени      6 из 10                             
108,После,1742761,21 апреля 2019 | 12:05,1,    Но  несмотря на общее впечатление  в ней присутствуют определённые минусы  Если оценивать фильм наряду со многими другими мелодрамами  то создаётся ощущение  что режиссёры собрали основные сюжетные линии  фигурирующие во многих кинокартинах  и соединили их воедино      Действия героев были достаточно предсказуемы  События с лёгкостью предугадывались заранее  История  по сравнению с книгой  получилась немного скомканная  ускоренная что ли  Однако всё вышеперечисленное не испортило впечатление о фильме      Несмотря на элементарную для многих кинофильмов хронологию событий  не возникало желания закончить просмотр  Возможно  это будет звучать немного непонятно и необоснованно  но с сегодняшнего дня  После    один из моих любимых фильмов  Интересно  почему     То  что происходило в нём  нашло отклик в моей душе  Меня очаровали сами герои  Что уж говорить  внешность персонажей заставляла вглядываться в каждую деталь их образа  лица  тела  Съёмка сцен проявления чувств Хардина и Тессы завораживали  каждая по своему  но все были особенные     Меня всегда интересовал вопрос  почему многие не влюбляются в хороших мальчиков  а выбирают таких  немного определённого типажа  обаятельных  сильных  не просто хороших  но вот таких мальчиков мальчиков  Но при этом после определённого промежутка времени начинают осознавать  что чего то не хватает  Благодаря фильму произошло некое осознание  хочется  чтобы в человеке сочетались и такое мужское хулиганское начало  и особые качества характера  присущие далеко не всем  лёгкость в разговоре  начитанность  романтичность  можно перечислять и перечислять     Бывает  эти качества встречаются по разные стороны  человек либо  брутальный мачо   говоря утрированно  либо просто очень хороший  милый и лёгкий в общении  А безумно хочется сочетания  Как в одежде  хочется сочетания фасонов  цветов  форм  чтобы вместе это составляло ту картину  которую себе представляешь     Я безумно люблю красивые сцены страсти и нежности  за это фильму можно дать отдельную выполненную ачивку     Да ещё и действия разворачиваются среди учеников университета  Эта тема будет увлекать меня  наверно  всегда  потому что  как по мне  школьная жизнь и все эти переплетения невероятно заинтересовывают     Можно бесконечно наблюдать проявление любви Хардина к Тессе  его взгляд  прикосновения  слова   с одной стороны резковатые  но в то же время полные заботы и нежности  Смотря на такую картину  ты начинаешь фантазировать  и в голове всплывают множество милых ситуаций  разговоров  совместных приключений       Я надолго запомню визуал показанной истории     Этот фильм позволяет уйти в мир романтики  любви и нежности  В мир невероятной химии между двумя людьми  которая завораживает с первых взглядов героев друг для друга                              
109,После,322191,20 апреля 2019 | 21:29,0,В 2013 году никому неизвестная Рене Анна Тодд  вдохновленная музыкой и фандомом One Direction  начала писать на своем телефоне связанные истории  и публиковать их в приложении Wattpad  аналог русского фикбука   По одной главе в течении года  Ее аудитория росла  И неспроста   На тот момент популярность музыкальной группы была на пике   фанаты были по всему миру  и наверняка  искали что то  что помогло бы им стать ближе к своим кумирам  Отсюда и небывалый интерес к  рассказу о вымышленных  отношениях некой  Тессы Янг  ведь на ее месте вполне может оказаться любая простая девушка   и самого Гарри Стайзла     В конце концов  рассказы не прошли мимо  и СМИ  ими заинтересовались The New York Times  The Washington Post и многие другие  Выпустив в 2014 году печатную версию  Тодд в один миг превратилась из скромного фикрайтера в автора бестселлера   Вот только с персонажа  Гарри пришлось попрощаться  заменив его на  Хардина Скотта       Не смотря на то  что Paramount Pictures сразу же  выкупила права на экранизацию  развитие проекта шло невероятно медленно  Общими усилиями  а это подключение кучи компаний  в 2019 году картина увидела свет в прокате      Сюжет фильма   она   прилежная студентка и образцовая дочь  а он   притягательный бунтарь с непростым прошлым  Пару встреч в кампусе  на вечеринке  спор на паре по литературе и бац    буря  искра  эмоции  Главные герои чувствуют невероятное притяжение и тянутся друг к другу  Тесса напрочь забывает про своего парня   подозрительно смахивающего на брата  который остался там  в другой жизни  а Хардин делает все  чтобы девушку очаровать  при этом  держа ее на расстоянии вытянутой руки   не разрешая стать ближе  но и не отталкивая      В картине отсутствуют неожиданные повороты и тайны  а действия главных героев  настолько предсказуемы  что их диалоги можно цитировать  зная наперед       Скажи мне  кого ты любишь больше всего      Себя       Себя  сказали вслух абсолютно все в кинозале до данной реплики главного героя и так на протяжении всего фильма     Картина просто напичкана банальностями  и клише  Очевидные штампы в  поступках главных героев  невольно наталкивают на мысль  что 50 оттенков серого Э  Л Джеймс  это не самое безвкусное  что можно  прочитать и посмотреть      Развитие отношений   сладкое  как клиновый сироп  как последний кусок торта   некуда  но проглатываешь  Интрига  Забудьте      Рекомендуется к просмотру именно той аудитории  которая заявлена  в возрастном ограничении фильма    16   но только без плюса      Из единственных положительных моментов   романтический саундтрек и молодые актеры  которые очень старались  Джозефина Лэнгфорд  младшая сестра звезды сериала  13 причин почему  Кэтрин Лэнгфорд и юный Волан де Морт Хиро Файнс Тиффин       Во время  просмотра  данной картины  мое восприятие подобных фильмов  разделилось на  до и  После      И в конце невольно задаешься вопросом   почему именно продолжение мертвых душ подверглось огню  а не данное творение Анны Тодд                              
110,После,400308,20 апреля 2019 | 14:57,1,Эмоциональный будет отзыв  ибо фильм мне по настоящему понравился  и плевать на то  что его относят к  ванильным 50 оттенкам   это вообще не так  или к сопливой мелодраме или подростковому клише     Дублировать аннотацию к картине я не стану  это вы и так можете посмотреть в описании фильма  а опишу свои эмоции  Их много  и они глубоки  Я не ожидала такой своей реакции и такого качества фильма  когда на него шла  1 ю книгу  фильм снят по серии фанфиков  я читала  мне понравилось  и вероятнее всего я найду время и прочту всю трилогию  Сразу могу сказать  что фильм мягче своего книжного оригинала  и так даже лучше     В описании нас заманивают дуэтом прилежницы и бунтаря  которые сталкиваются в колледже и их жизнь меняется  Но здесь все глубже и интереснее  Прилежная ученица на самом деле представляет собой не просто тихоню зубрилу  а чистый очень нежный свет  которая способна этим светом буквально озарять  которая не понимает  игры   и если отдает свое сердце  то отдает его целиком  В некоем роде я себя отождествляю с Тессой  потому как в вышеописанном плане я с ней идентична  А бунтарь на поверку не просто самодовольный татуированный мачо  а человек  переживший дикую травму  и из за этого отрастивший себе броню  чтобы больше не было больно  И это тоже я могу понять  В том числе поэтому я рекомендую этот фильм не только  и не столько  подросткам  сколько людям более старшего возраста  скажем 20   с бОльшим жизненный опытом  чтобы вы могли оценить переживания  а не только хихикать в сценах с поцелуями  Из описанного выше уже понятно  что экранный союз Хиро и Джозефины полон чувственной химии  чего создатели так долго добивались многомесячными прослушиваниями на главные роли  Актеры отыграли своих персонажей идеально  Может быть вы даже вспомните в Хиро маленького Тома Реддла из  Принц полукровки   благодаря силе его взгляда  Если так  то вам точно понравится сцена у костра  когда в глазах Хардина отражается океан бури и боли  Или доверительная и какая то родная сцена в библиотеке  никаких спойлеров  т  к  это даже из трейлера   когда Хардин читает Тессе  а она поглаживает его руку  Или их танец у бассейна  ммм       Чувственность   один из связующих волшебств этой картины  как результат единения актерской химии   операторской работы   музыки  Ты просто волосками ощущаешь трепет  хотя это наверное зависит от уровня чувствительности зрителя  Как говаривала Гермиона  если у тебя эмоциональный диапазон как у зубочистки       Фильм   книга про силу любви  про ошибки и про прощение  которое рождается из искренней яркой любви  если чувства столь сильны и два человека действительно предназначены друг другу  В общем  он про эмоции  а не про сопли  как говорят некоторые бревенчатые индивидуумы   Надеюсь  я хоть как то смогла это донести в своем отзыве  и вы тоже сможете уловить эти тонкие грани чувственности и нежности при просмотре         10 из 10                             
111,После,1799681,20 апреля 2019 | 01:27,0,В этой рецензии не будет спойлеров  потому что про фильм  После  нельзя сказать ничего такого  о чем нельзя догадаться из трейлера или если на худой конец   из первых 10 минут просмотра  Не советую ходить на него  если вы старше 14  Хотя нет  даже если вам 13 14 и хочется посмотреть какую нибудь низкопробную киноленту о любви  то лучше посмотрите  Сумерки   даже там более осмысленный сюжет и более эффектная подача     Ощущение  что фильм  После    это попытка создать хоть какое то подобие сценария вокруг постоянного телесного контакта героев  1 3 фильма посвящена поцелуям и касаниям под музыку  вторая треть   это томные взгляды друг на друга  все оставшееся время   это пластиковый сюжет  который можно описать буквально в двух трех предложениях      Персонажи совершенно плоские  Я понимаю  что это подростковый фильм  от которого не нужно ожидать многого  поэтому даже не буду пытаться сравнивать его с чем то культовым  Он проиграет  даже при сопоставлении с вышеупомянутыми  Сумерками   Главная героиня фильма  После    просто симпатичная кукла  которая своим умением изображать овощ с грустным взглядом и приоткрытым ртом победила бы даже Кристен Стюарт времен Беллы  Ее парень Хэдвиг    Эдвард Каллен на минималках с парой щепоток агрессивности оборотня из той же вампирской саги  его скулы вот вот сломаются от напряжения      Единственное  за что фильму можно поставить плюс   это неплохая картинка и приятная внешность актеров  На этом его положительные стороны заканчиваются  Обычный коммерческий проект  рассчитанный на быструю окупаемость  что наверняка получится  потому что людям нравится смотреть на милые романтические моменты пусть и двух недалеких студентов                              
112,После,1753296,19 апреля 2019 | 22:46,0,Как почитатель жанра я не могла пропустить этот фильм  Я пересмотрела всё  что было по Николасу Спарксу  пересмотрела все известные мелодрамы и неизвестные тоже  Ну люблю я глупое романтичное кино  которое оставляет легкую тоску по большой любви и красивым видам  Мой guilty pleasure     Как только я увидела трейлер этого фильма  было решено увидеть его под карамельный попкорн одиноким будним утром  Ожидала увидеть красивую историю любви и почему то виды природы  Создатели еще намудрили с интригой на тему  что же там случилось такого  что     Могу отметить хорошую на мой взгляд операторскую работу  Крупные планы  изящно снятые чувственные сцены  действительно красивые кадры озера и природы  Картинку хорошо дополняет музыка  которая общим фоном играет из каждого утюга  Музыка понравилась  но не запомнилась  На этом преимущества как бы и заканчиваются      История в целом  конечно  слабая  Я всё ждала  когда он скажет что то в духе  что он вампир или стеганет ее хлыстиком  но  к сожалению  накала страстей так и не случилось  Обозначенный в фильме     Мой вердикт  пока светит солнышко  сходите лучше погуляйте где нибудь в парке  чем тратить на это зрелище 1ч45м  Вот в холодный ноябрь под одеялом и какао еще можно посмотреть  И ради всего святого  не тащите на него своего парня  проявите сострадание     3 из 10                             
